fold,component_id,family,config,selected,mae,r2,hit_at_010,n_windows,healthy_windows,healthy_window_false_alarm_rate,healthy_trajectories,healthy_trajectory_false_alarm_rate
2,kerosene_pipeline,CH-2,CH-2a@z5.0,True,0.053666543573879226,-0.18133002650010543,0.8640350877192983,5472,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2b@z3.0,True,0.054551819127313335,-0.18286998262175924,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2b@z4.0,True,0.05454907511080106,-0.18286996012527656,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2b@z5.0,True,0.054547549104432276,-0.18286997628059298,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2c@z3.0,True,0.054551819127313335,-0.18286998262175924,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2c@z4.0,True,0.05454907511080106,-0.18286996012527656,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_pipeline,CH-2,CH-2c@z5.0,True,0.054547549104432276,-0.18286997628059298,0.8619666048237477,5390,505,0.0,5,0.0
2,kerosene_valve,CH-1,CH-1a,True,0.10149389851446892,0.15444544269037563,0.6515769944341373,5390,505,0.0,5,0.0
2,kerosene_valve,CH-1,CH-1b,True,0.04612815862195483,0.5890724236989093,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-1,CH-1c,True,0.04612815862195483,0.5890724236989093,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2a@z3.0,True,0.04383221990851013,0.5901857995876021,0.8956664238892935,5492,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2a@z4.0,True,0.04362958775265166,0.5902655725277643,0.8956854178044784,5493,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2a@z5.0,True,0.043436626478685555,0.5903712198306461,0.8958749772851172,5503,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2b@z3.0,True,0.04538087698294437,0.5895125352067627,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2b@z4.0,True,0.04528292656948436,0.5895715320104133,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2b@z5.0,True,0.045232472171896965,0.589605522409708,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2c@z3.0,True,0.04538087698294437,0.5895125352067627,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2c@z4.0,True,0.04528292656948436,0.5895715320104133,0.8936920222634508,5390,505,0.0,5,0.0
2,kerosene_valve,CH-2,CH-2c@z5.0,True,0.045232472171896965,0.589605522409708,0.8936920222634508,5390,505,0.0,5,0.0
2,gas_generator,CH-1,CH-1a,True,0.19245014754450374,-0.43612412928035793,0.5443413729128015,5390,505,0.011881188118811881,5,0.2
2,gas_generator,CH-1,CH-1b,True,0.08520793850699739,0.25473174583953284,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-1,CH-1c,True,0.08520793850699739,0.25473174583953284,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2a@z3.0,True,0.07914586145822854,0.16140614159850886,0.8546118721461187,5475,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2a@z4.0,True,0.07905761143777038,0.16149003257640138,0.8550619082301529,5492,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2a@z5.0,True,0.07904961451153807,0.16150061723690334,0.8551146705496906,5494,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2b@z3.0,True,0.08433076729980861,0.21117237241944675,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2b@z4.0,True,0.08586172381574214,0.21060676273958234,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2b@z5.0,True,0.0863794477217706,0.2101946467408089,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2c@z3.0,True,0.08433076729980861,0.21117237241944675,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2c@z4.0,True,0.08586172381574214,0.21060676273958234,0.8528756957328386,5390,505,0.0,5,0.0
2,gas_generator,CH-2,CH-2c@z5.0,True,0.0863794477217706,0.2101946467408089,0.8528756957328386,5390,505,0.0,5,0.0
2,combustion_chamber,CH-1,CH-1a,True,0.04465191296888366,0.9036269183676151,0.8152133580705009,5390,505,0.0,5,0.0
2,combustion_chamber,CH-1,CH-1b,True,0.02856204073666798,0.8880166538931147,0.900556586270872,5390,505,0.0,5,0.0
2,combustion_chamber,CH-1,CH-1c,True,0.02856204073666798,0.8880166538931147,0.900556586270872,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2a@z3.0,True,0.027763966394357947,0.8883511437510871,0.9022432974648915,5483,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2a@z4.0,True,0.02766112636722424,0.8883805830394803,0.9022967553773241,5486,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2a@z5.0,True,0.027608238625613624,0.8883992870789159,0.902332361516035,5488,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2b@z3.0,True,0.02910636406530369,0.8877749554319465,0.8994434137291281,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2b@z4.0,True,0.02911404920946765,0.8877860561410128,0.8994434137291281,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2b@z5.0,True,0.029109653169893206,0.8877936853123687,0.8994434137291281,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2c@z3.0,True,0.02910636406530369,0.8877749554319465,0.8994434137291281,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2c@z4.0,True,0.02911404920946765,0.8877860561410128,0.8994434137291281,5390,505,0.0,5,0.0
2,combustion_chamber,CH-2,CH-2c@z5.0,True,0.029109653169893206,0.8877936853123687,0.8994434137291281,5390,505,0.0,5,0.0
2,nozzle,CH-1,CH-1a,True,0.05330210238803414,0.8080461020542886,0.9111317254174397,5390,505,0.0,5,0.0
2,nozzle,CH-1,CH-1b,True,0.03989368525776676,0.7897766604497026,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-1,CH-1c,True,0.03989368525776676,0.7897766604497026,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2a@z3.0,True,0.037180100041959874,0.8049352153824572,0.9079934150356685,5467,505,0.0,5,0.0
2,nozzle,CH-2,CH-2a@z4.0,True,0.036599387518236194,0.8075540560745433,0.9088084795321637,5472,505,0.0,5,0.0
2,nozzle,CH-2,CH-2a@z5.0,True,0.036449977362982625,0.8082304272788244,0.909107501368863,5479,505,0.0,5,0.0
2,nozzle,CH-2,CH-2b@z3.0,True,0.03894516443885143,0.8005467002560352,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2b@z4.0,True,0.038706063033909235,0.8024813762227464,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2b@z5.0,True,0.0386882674529743,0.8029596353542094,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2c@z3.0,True,0.03894516443885143,0.8005467002560352,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2c@z4.0,True,0.038706063033909235,0.8024813762227464,0.9044526901669759,5390,505,0.0,5,0.0
2,nozzle,CH-2,CH-2c@z5.0,True,0.0386882674529743,0.8029596353542094,0.9044526901669759,5390,505,0.0,5,0.0
